iter	Passed	Remaining
4679	20288	413230
4680	20292	413216
4681	20296	413212
4682	20301	413204
4683	20304	413188
4684	20308	413178
4685	20313	413174
4686	20317	413162
4687	20321	413150
4688	20324	413133
4689	20329	413128
4690	20333	413122
4691	20337	413110
4692	20341	413097
4693	20345	413098
4694	20350	413093
4695	20354	413086
4696	20358	413070
4697	20362	413063
4698	20366	413049
4699	20369	413032
4700	20373	413021
4701	20378	413016
4702	20382	413017
4703	20386	413006
4704	20390	412996
4705	20395	412996
4706	20399	412992
4707	20403	412982
4708	20408	412984
4709	20412	412982
4710	20416	412971
4711	20421	412963
4712	20425	412952
4713	20429	412952
4714	20433	412944
4715	20437	412928
4716	20441	412918
4717	20445	412909
4718	20449	412893
4719	20453	412879
4720	20457	412876
4721	20461	412862
4722	20465	412843
4723	20469	412829
4724	20473	412821
4725	20477	412821
4726	20481	412813
4727	20486	412805
4728	20490	412800
4729	20495	412803
4730	20499	412797
4731	20503	412791
4732	20508	412791
4733	20512	412782
4734	20516	412769
4735	20520	412760
4736	20524	412760
4737	20528	412748
4738	20532	412733
4739	20536	412719
4740	20540	412715
4741	20544	412708
4742	20548	412695
4743	20552	412680
4744	20556	412677
4745	20560	412664
4746	20564	412651
4747	20568	412641
4748	20573	412643
4749	20577	412635
4750	20581	412619
4751	20585	412605
4752	20590	412614
4753	20594	412617
4754	20599	412608
4755	20603	412603
4756	20607	412601
4757	20611	412594
4758	20616	412587
4759	20620	412576
4760	20624	412571
4761	20628	412561
4762	20632	412546
4763	20636	412539
4764	20640	412534
4765	20644	412526
4766	20648	412515
4767	20653	412511
4768	20657	412495
4769	20661	412489
4770	20665	412473
4771	20669	412477
4772	20674	412477
4773	20678	412468
4774	20682	412454
4775	20686	412449
4776	20690	412439
4777	20694	412426
4778	20698	412418
4779	20703	412417
4780	20707	412416
4781	20711	412410
4782	20715	412398
4783	20720	412396
4784	20724	412391
4785	20728	412378
4786	20732	412371
4787	20737	412383
4788	20742	412386
4789	20747	412387
4790	20752	412393
4791	20756	412389
4792	20760	412386
4793	20765	412386
4794	20769	412387
4795	20774	412397
4796	20779	412398
4797	20784	412408
4798	20788	412402
4799	20793	412397
4800	20797	412389
4801	20802	412398
4802	20807	412401
4803	20811	412394
4804	20815	412390
4805	20819	412384
4806	20823	412369
4807	20827	412355
4808	20831	412347
4809	20835	412334
4810	20839	412325
4811	20843	412310
4812	20847	412300
4813	20851	412287
4814	20855	412274
4815	20858	412259
4816	20863	412251
4817	20867	412254
4818	20872	412249
4819	20876	412239
4820	20880	412232
4821	20884	412224
4822	20888	412216
4823	20892	412205
4824	20897	412201
4825	20901	412203
4826	20905	412191
4827	20909	412182
4828	20914	412178
4829	20918	412175
4830	20922	412159
4831	20926	412150
4832	20930	412150
4833	20935	412146
4834	20939	412135
4835	20942	412120
4836	20947	412117
4837	20951	412106
4838	20955	412100
4839	20959	412089
4840	20963	412081
4841	20967	412064
4842	20971	412054
4843	20975	412043
4844	20979	412041
4845	20983	412032
4846	20988	412028
4847	20992	412020
4848	20997	412029
4849	21001	412023
4850	21005	412016
4851	21009	412006
4852	21014	412011
4853	21019	412008
4854	21022	411991
4855	21027	411985
4856	21031	411982
4857	21035	411978
4858	21039	411968
4859	21044	411965
4860	21048	411953
4861	21052	411942
4862	21056	411934
4863	21060	411931
4864	21064	411923
4865	21068	411912
4866	21072	411897
4867	21077	411901
4868	21081	411890
4869	21085	411884
4870	21089	411870
4871	21093	411867
4872	21097	411857
4873	21101	411841
4874	21105	411829
4875	21110	411836
4876	21114	411832
4877	21118	411821
4878	21123	411819
4879	21127	411818
4880	21131	411810
4881	21136	411802
4882	21139	411790
4883	21144	411780
4884	21148	411772
4885	21152	411764
4886	21157	411768
4887	21161	411763
4888	21165	411749
4889	21169	411738
4890	21173	411733
4891	21177	411726
4892	21181	411711
4893	21185	411700
4894	21190	411701
4895	21194	411697
4896	21198	411694
4897	21203	411700
4898	21208	411712
4899	21213	411710
4900	21218	411722
4901	21223	411727
4902	21228	411742
4903	21233	411745
4904	21238	411753
4905	21242	411753
4906	21247	411754
4907	21252	411759
4908	21257	411773
4909	21262	411776
4910	21266	411775
4911	21271	411779
4912	21276	411779
4913	21280	411780
4914	21285	411779
4915	21290	411788
4916	21295	411794
4917	21299	411792
4918	21304	411797
4919	21308	411795
4920	21313	411794
4921	21317	411798
4922	21323	411813
4923	21328	411827
4924	21332	411823
4925	21337	411828
4926	21342	411826
4927	21346	411829
4928	21352	411842
4929	21356	411843
4930	21361	411842
4931	21365	411838
4932	21370	411844
4933	21375	411844
4934	21379	411838
4935	21383	411840
4936	21388	411833
4937	21392	411820
4938	21396	411810
4939	21401	411820
4940	21405	411825
4941	21410	411817
4942	21413	411803
4943	21418	411808
4944	21422	411796
4945	21426	411784
4946	21430	411765
4947	21434	411760
4948	21439	411761
4949	21443	411752
4950	21447	411743
4951	21451	411735
4952	21455	411722
4953	21459	411718
4954	21463	411710
4955	21467	411702
4956	21471	411690
4957	21475	411676
4958	21479	411666
4959	21484	411666
4960	21488	411657
4961	21492	411646
4962	21496	411640
4963	21500	411633
4964	21504	411619
4965	21508	411609
4966	21513	411607
4967	21517	411598
4968	21521	411585
4969	21525	411574
4970	21529	411576
4971	21534	411588
4972	21539	411587
4973	21543	411582
4974	21548	411595
4975	21553	411588
4976	21557	411581
4977	21561	411575
4978	21565	411572
4979	21569	411561
4980	21573	411551
4981	21578	411541
4982	21582	411539
4983	21586	411533
4984	21590	411518
4985	21594	411515
4986	21599	411509
4987	21603	411496
4988	21607	411490
4989	21611	411491
4990	21615	411479
4991	21619	411467
4992	21623	411458
4993	21628	411453
4994	21632	411446
4995	21636	411439
4996	21640	411428
4997	21645	411432
4998	21649	411435
4999	21653	411424
5000	21658	411415
5001	21662	411410
5002	21666	411400
5003	21670	411391
5004	21674	411387
5005	21679	411381
5006	21683	411372
5007	21686	411358
5008	21691	411356
5009	21695	411356
5010	21699	411343
5011	21703	411331
5012	21708	411335
5013	21713	411340
5014	21717	411338
5015	21722	411335
5016	21726	411335
5017	21731	411332
5018	21735	411324
5019	21740	411335
5020	21745	411341
5021	21750	411349
5022	21755	411354
5023	21759	411360
5024	21764	411358
5025	21768	411352
5026	21772	411346
5027	21777	411345
5028	21781	411340
5029	21785	411330
5030	21790	411333
5031	21794	411323
5032	21798	411314
5033	21802	411299
5034	21806	411300
5035	21811	411295
5036	21815	411284
5037	21819	411278
5038	21823	411266
5039	21827	411254
5040	21831	411247
5041	21835	411240
5042	21840	411237
5043	21843	411224
5044	21847	411210
5045	21851	411203
5046	21856	411210
5047	21861	411211
5048	21865	411202
5049	21870	411201
5050	21874	411200
5051	21878	411192
5052	21882	411182
5053	21887	411186
5054	21891	411179
5055	21895	411171
5056	21899	411161
5057	21904	411154
5058	21908	411147
5059	21912	411134
5060	21916	411126
5061	21920	411120
5062	21924	411112
5063	21928	411101
5064	21932	411092
5065	21937	411093
5066	21941	411082
5067	21945	411072
5068	21949	411067
5069	21953	411062
5070	21958	411064
5071	21962	411056
5072	21967	411052
5073	21971	411058
5074	21975	411047
5075	21980	411038
5076	21984	411033
5077	21988	411029
5078	21992	411013
5079	21996	410998
5080	22000	410993
5081	22005	410995
5082	22009	410984
5083	22013	410976
5084	22017	410976
5085	22022	410971
5086	22026	410964
5087	22030	410952
5088	22034	410944
5089	22038	410934
5090	22041	410916
5091	22045	410903
5092	22050	410899
5093	22054	410888
5094	22058	410876
5095	22061	410860
5096	22066	410863
5097	22070	410860
5098	22075	410856
5099	22079	410848
5100	22083	410846
5101	22087	410838
5102	22091	410828
5103	22095	410816
5104	22100	410809
5105	22104	410799
5106	22108	410788
5107	22111	410777
5108	22115	410762
5109	22120	410757
5110	22123	410741
5111	22127	410731
5112	22132	410729
5113	22135	410714
5114	22139	410701
5115	22143	410686
5116	22148	410687
5117	22152	410675
5118	22156	410664
5119	22159	410651
5120	22164	410657
5121	22169	410658
5122	22173	410648
5123	22177	410635
5124	22181	410637
5125	22185	410625
5126	22189	410614
5127	22194	410608
5128	22198	410602
5129	22202	410596
5130	22206	410588
5131	22210	410581
5132	22214	410567
5133	22218	410550
5134	22222	410544
5135	22226	410538
5136	22231	410538
5137	22235	410526
5138	22239	410516
5139	22243	410510
5140	22247	410504
5141	22251	410496
5142	22255	410484
5143	22259	410476
5144	22264	410470
5145	22268	410459
5146	22272	410454
5147	22277	410458
5148	22282	410464
5149	22286	410459
5150	22290	410447
5151	22294	410444
5152	22298	410430
5153	22302	410420
5154	22306	410409
5155	22310	410399
5156	22314	410390
5157	22318	410378
5158	22322	410362
5159	22326	410358
5160	22330	410348
5161	22334	410335
5162	22338	410328
5163	22342	410324
5164	22346	410314
5165	22350	410301
5166	22355	410295
5167	22359	410293
5168	22363	410281
5169	22367	410270
5170	22371	410257
5171	22375	410253
5172	22380	410260
5173	22384	410250
5174	22388	410240
5175	22393	410246
5176	22397	410235
5177	22401	410225
5178	22405	410224
5179	22409	410215
5180	22413	410204
5181	22418	410197
5182	22422	410189
5183	22426	410181
5184	22430	410172
5185	22434	410162
5186	22438	410153
5187	22442	410147
5188	22446	410136
5189	22450	410127
5190	22455	410122
5191	22459	410113
5192	22463	410103
5193	22467	410092
5194	22471	410089
5195	22475	410087
5196	22480	410080
5197	22484	410074
5198	22489	410075
5199	22493	410069
5200	22497	410060
5201	22501	410050
5202	22505	410047
5203	22509	410035
5204	22513	410030
5205	22517	410017
5206	22522	410017
5207	22526	410007
5208	22530	410001
5209	22534	409997
5210	22539	409999
5211	22543	409995
5212	22547	409982
5213	22552	409975
5214	22556	409969
5215	22560	409961
5216	22564	409950
5217	22568	409937
5218	22572	409940
5219	22576	409930
5220	22580	409918
5221	22584	409910
5222	22589	409909
5223	22593	409907
5224	22598	409900
5225	22602	409891
5226	22606	409879
5227	22609	409868
5228	22613	409858
5229	22619	409867
5230	22623	409866
5231	22627	409863
5232	22632	409856
5233	22636	409856
5234	22640	409847
5235	22644	409838
5236	22648	409829
5237	22653	409826
5238	22657	409816
5239	22661	409803
5240	22665	409795
5241	22669	409790
5242	22673	409779
5243	22677	409770
5244	22682	409770
5245	22687	409783
5246	22692	409796
5247	22697	409804
5248	22702	409801
5249	22706	409797
5250	22710	409796
5251	22715	409795
5252	22720	409796
5253	22724	409794
5254	22729	409800
5255	22734	409810
5256	22739	409813
5257	22743	409809
5258	22748	409815
5259	22752	409810
5260	22756	409798
5261	22761	409795
5262	22765	409800
5263	22770	409794
5264	22774	409787
5265	22779	409789
5266	22783	409792
5267	22787	409782
5268	22791	409771
5269	22795	409762
5270	22800	409765
5271	22805	409764
5272	22808	409751
5273	22813	409745
5274	22817	409738
5275	22821	409722
5276	22824	409710
5277	22829	409711
5278	22833	409701
5279	22837	409691
5280	22841	409681
5281	22846	409682
5282	22850	409676
5283	22854	409665
5284	22858	409655
5285	22863	409658
5286	22867	409649
5287	22871	409638
5288	22875	409628
5289	22879	409627
5290	22883	409620
5291	22887	409611
5292	22892	409606
5293	22896	409602
5294	22901	409607
5295	22905	409599
5296	22909	409593
5297	22913	409585
5298	22917	409577
5299	22921	409566
5300	22926	409561
5301	22930	409555
5302	22934	409548
5303	22938	409539
5304	22942	409531
5305	22947	409527
5306	22951	409517
5307	22954	409505
5308	22959	409511
5309	22963	409500
5310	22967	409487
5311	22971	409479
5312	22976	409488
5313	22981	409480
5314	22985	409473
5315	22988	409459
5316	22993	409457
5317	22997	409449
5318	23001	409441
5319	23005	409432
5320	23010	409436
5321	23015	409439
5322	23019	409434
5323	23023	409430
5324	23027	409420
5325	23031	409407
5326	23035	409396
5327	23040	409399
5328	23044	409388
5329	23048	409382
5330	23052	409374
5331	23057	409375
5332	23061	409370
5333	23065	409358
5334	23069	409349
5335	23074	409350
5336	23078	409339
5337	23082	409328
5338	23086	409325
5339	23090	409320
5340	23094	409312
5341	23098	409302
5342	23102	409292
5343	23107	409289
5344	23112	409293
5345	23116	409285
5346	23120	409288
5347	23125	409287
5348	23129	409277
5349	23133	409265
5350	23137	409261
5351	23141	409253
5352	23145	409243
5353	23149	409233
5354	23154	409233
5355	23158	409224
5356	23162	409213
5357	23166	409200
5358	23186	409485
5359	23190	409469
5360	23194	409449
5361	23197	409431
5362	23201	409418
5363	23205	409405
5364	23208	409388
5365	23212	409372
5366	23216	409362
5367	23220	409358
5368	23225	409358
5369	23229	409347
5370	23233	409336
5371	23237	409334
5372	23241	409328
5373	23246	409318
5374	23250	409317
5375	23254	409314
5376	23259	409306
5377	23263	409297
5378	23267	409294
5379	23271	409287
5380	23275	409278
5381	23279	409263
5382	23283	409258
5383	23287	409244
5384	23291	409233
5385	23295	409221
5386	23299	409219
5387	23303	409212
5388	23307	409201
5389	23312	409192
5390	23316	409191
5391	23321	409197
5392	23325	409194
5393	23329	409186
5394	23334	409181
5395	23338	409171
5396	23341	409156
5397	23345	409144
5398	23350	409147
5399	23354	409136
5400	23358	409124
5401	23362	409117
5402	23367	409120
5403	23371	409118
5404	23376	409119
5405	23381	409120
5406	23385	409121
5407	23390	409122
5408	23395	409126
5409	23400	409133
5410	23404	409139
5411	23409	409146
5412	23415	409167
5413	23420	409164
5414	23424	409161
5415	23429	409163
5416	23434	409179
5417	23439	409180
5418	23444	409182
5419	23448	409180
5420	23453	409184
5421	23458	409187
5422	23463	409205
5423	23468	409210
5424	23473	409218
5425	23478	409220
5426	23482	409221
5427	23487	409217
5428	23491	409219
5429	23497	409230
5430	23501	409233
5431	23506	409238
5432	23511	409244
5433	23516	409242
5434	23520	409238
5435	23525	409247
5436	23530	409254
5437	23535	409255
5438	23539	409251
5439	23544	409261
5440	23548	409255
5441	23553	409253
5442	23557	409252
5443	23563	409266
5444	23567	409263
5445	23571	409257
5446	23577	409267
5447	23582	409274
5448	23586	409270
5449	23591	409272
5450	23596	409281
5451	23600	409279
5452	23604	409272
5453	23610	409287
5454	23614	409287
5455	23619	409282
5456	23624	409292
5457	23629	409298
5458	23633	409290
5459	23637	409282
5460	23642	409292
5461	23646	409287
5462	23651	409289
5463	23656	409293
5464	23661	409307
5465	23666	409316
5466	23671	409323
5467	23676	409331
5468	23681	409330
5469	23686	409331
5470	23691	409345
5471	23696	409359
5472	23701	409358
5473	23706	409370
5474	23711	409370
5475	23715	409366
5476	23720	409369
5477	23725	409379
5478	23729	409377
5479	23734	409368
5480	23739	409377
5481	23743	409371
5482	23747	409365
5483	23751	409360
5484	23756	409365
5485	23761	409364
5486	23765	409362
5487	23770	409368
5488	23775	409366
5489	23779	409359
5490	23783	409350
5491	23788	409362
5492	23793	409359
5493	23797	409349
5494	23802	409362
5495	23807	409363
5496	23811	409360
5497	23816	409369
5498	23821	409376
5499	23826	409374
5500	23830	409368
5501	23835	409371
5502	23839	409369
5503	23843	409360
5504	23848	409360
5505	23854	409384
5506	23858	409388
5507	23863	409384
5508	23867	409384
5509	23872	409379
5510	23876	409381
5511	23881	409375
5512	23885	409378
5513	23890	409378
5514	23894	409372
5515	23899	409381
5516	23904	409385
5517	23908	409376
5518	23913	409372
5519	23917	409378
5520	23922	409383
5521	23927	409377
5522	23932	409388
5523	23936	409389
5524	23941	409382
5525	23945	409379
5526	23950	409389
5527	23954	409383
5528	23959	409380
5529	23964	409390
5530	23969	409389
5531	23973	409382
5532	23977	409373
5533	23982	409380
5534	23986	409382
5535	23991	409373
5536	23995	409368
5537	24000	409377
5538	24004	409375
5539	24009	409370
5540	24014	409377
5541	24018	409375
5542	24022	409362
5543	24026	409360
5544	24031	409365
5545	24036	409358
5546	24040	409350
5547	24044	409344
5548	24048	409338
5549	24052	409330
5550	24056	409323
5551	24061	409317
5552	24065	409307
5553	24069	409295
5554	24072	409283
5555	24077	409280
5556	24081	409272
5557	24085	409266
5558	24089	409260
5559	24094	409261
5560	24098	409251
5561	24102	409241
5562	24106	409237
5563	24111	409241
5564	24115	409233
5565	24120	409227
5566	24124	409226
5567	24129	409232
5568	24133	409226
5569	24138	409221
5570	24143	409229
5571	24147	409226
5572	24152	409224
5573	24156	409221
5574	24162	409238
5575	24166	409235
5576	24170	409232
5577	24175	409235
5578	24180	409232
5579	24184	409230
5580	24189	409229
5581	24194	409239
5582	24198	409236
5583	24202	409222
5584	24207	409229
5585	24211	409223
5586	24215	409216
5587	24220	409216
5588	24225	409225
5589	24229	409222
5590	24234	409217
5591	24238	409214
5592	24243	409214
5593	24247	409212
5594	24251	409205
5595	24256	409209
5596	24261	409205
5597	24265	409193
5598	24269	409187
5599	24274	409191
5600	24278	409186
5601	24282	409180
5602	24287	409177
5603	24291	409173
5604	24295	409165
5605	24299	409159
5606	24303	409154
5607	24308	409149
5608	24312	409139
5609	24316	409130
5610	24320	409129
5611	24325	409122
5612	24329	409114
5613	24333	409106
5614	24338	409111
5615	24342	409113
5616	24347	409105
5617	24351	409106
5618	24355	409100
5619	24359	409089
5620	24364	409082
5621	24368	409076
5622	24372	409071
5623	24376	409065
5624	24381	409061
5625	24385	409055
5626	24390	409065
5627	24394	409056
5628	24398	409049
5629	24403	409049
5630	24407	409037
5631	24411	409032
5632	24415	409026
5633	24420	409027
5634	24424	409019
5635	24428	409015
5636	24433	409013
5637	24437	409008
5638	24441	409000
5639	24446	408999
5640	24451	409002
5641	24455	409000
5642	24459	408991
5643	24463	408979
5644	24468	408984
5645	24472	408976
5646	24476	408968
5647	24481	408968
5648	24485	408965
5649	24490	408961
5650	24494	408954
5651	24498	408958
5652	24503	408963
5653	24507	408954
5654	24512	408950
5655	24517	408966
5656	24522	408970
5657	24526	408962
5658	24531	408963
5659	24536	408964
5660	24540	408953
5661	24545	408959
5662	24550	408970
5663	24555	408978
5664	24559	408972
5665	24564	408979
5666	24569	408980
5667	24573	408971
5668	24577	408970
5669	24583	408979
5670	24587	408976
5671	24591	408970
5672	24596	408973
5673	24601	408977
5674	24605	408975
5675	24609	408965
5676	24614	408972
5677	24619	408968
5678	24622	408956
5679	24627	408956
5680	24633	408970
5681	24638	408977
5682	24643	408987
5683	24648	409000
5684	24653	409004
5685	24657	409001
5686	24663	409010
5687	24667	409013
5688	24672	409019
5689	24678	409036
5690	24683	409039
5691	24687	409040
5692	24693	409051
5693	24697	409051
5694	24702	409050
5695	24707	409060
5696	24712	409064
5697	24716	409063
5698	24721	409059
5699	24726	409065
5700	24730	409065
5701	24734	409056
5702	24738	409049
5703	24743	409052
5704	24748	409051
5705	24752	409044
5706	24757	409058
5707	24762	409058
5708	24766	409049
5709	24770	409045
5710	24775	409048
5711	24780	409045
5712	24784	409038
5713	24788	409033
5714	24793	409037
5715	24798	409036
5716	24802	409027
5717	24806	409026
5718	24811	409025
5719	24815	409019
5720	24819	409010
5721	24824	409020
5722	24829	409018
5723	24833	409011
5724	24838	409016
5725	24843	409025
5726	24847	409026
5727	24852	409025
5728	24857	409035
5729	24861	409029
5730	24866	409029
5731	24871	409039
5732	24876	409037
5733	24880	409033
5734	24885	409033
5735	24889	409034
5736	24894	409035
5737	24898	409031
5738	24903	409025
5739	24907	409018
5740	24911	409010
5741	24915	409003
5742	24920	409007
5743	24924	409003
5744	24928	408992
5745	24933	408991
5746	24937	408992
5747	24941	408982
5748	24946	408974
5749	24950	408974
5750	24955	408979
5751	24959	408972
5752	24963	408960
5753	24968	408964
5754	24972	408961
5755	24977	408960
5756	24981	408956
5757	24986	408962
5758	24990	408955
5759	24995	408953
5760	25000	408954
5761	25004	408947
5762	25008	408935
5763	25012	408924
5764	25016	408922
5765	25020	408908
5766	25024	408897
5767	25028	408893
5768	25033	408897
5769	25037	408891
5770	25041	408883
5771	25045	408869
5772	25050	408868
5773	25054	408861
5774	25058	408850
5775	25062	408848
5776	25066	408843
5777	25071	408843
5778	25075	408835
5779	25079	408822
5780	25083	408819
5781	25087	408809
5782	25091	408799
5783	25095	408789
5784	25100	408789
5785	25105	408788
5786	25109	408781
5787	25113	408779
5788	25118	408778
5789	25122	408773
5790	25126	408767
5791	25132	408777
5792	25136	408771
5793	25140	408764
5794	25144	408761
5795	25149	408764
5796	25154	408765
5797	25158	408761
5798	25163	408763
5799	25167	408761
5800	25172	408756
5801	25176	408757
5802	25182	408774
5803	25186	408770
5804	25190	408760
5805	25195	408765
5806	25200	408759
5807	25203	408748
5808	25208	408745
5809	25213	408755
5810	25217	408752
5811	25222	408745
5812	25226	408742
5813	25231	408738
5814	25235	408734
5815	25239	408729
5816	25244	408730
5817	25248	408729
5818	25253	408723
5819	25257	408726
5820	25262	408732
5821	25267	408730
5822	25271	408730
5823	25277	408742
5824	25281	408734
5825	25285	408732
5826	25290	408732
5827	25295	408738
5828	25300	408738
5829	25304	408731
5830	25309	408733
5831	25313	408730
5832	25317	408726
5833	25321	408719
5834	25326	408725
5835	25331	408725
5836	25335	408718
5837	25340	408718
5838	25344	408718
5839	25349	408713
5840	25353	408708
5841	25358	408708
5842	25362	408709
5843	25366	408699
5844	25370	408689
5845	25375	408685
5846	25379	408678
5847	25383	408671
5848	25387	408667
5849	25392	408667
5850	25396	408660
5851	25400	408654
5852	25405	408654
5853	25409	408651
5854	25414	408644
5855	25418	408635
5856	25423	408641
5857	25427	408635
5858	25431	408627
5859	25436	408636
5860	25441	408644
5861	25445	408636
5862	25450	408630
5863	25454	408632
5864	25459	408625
5865	25463	408615
5866	25467	408604
5867	25471	408603
5868	25476	408606
5869	25480	408597
5870	25484	408597
5871	25489	408599
5872	25493	408590
5873	25497	408580
5874	25502	408587
5875	25507	408585
5876	25511	408579
5877	25515	408569
5878	25521	408594
5879	25526	408602
5880	25531	408607
5881	25536	408615
5882	25541	408623
5883	25546	408627
5884	25552	408647
5885	25557	408655
5886	25562	408659
5887	25567	408668
5888	25572	408675
5889	25578	408684
5890	25583	408692
5891	25588	408706
5892	25593	408705
5893	25598	408718
5894	25604	408730
5895	25610	408758
5896	25615	408773
5897	25621	408783
5898	25626	408793
5899	25631	408799
5900	25636	408809
5901	25641	408814
5902	25647	408828
5903	25653	408855
5904	25658	408868
5905	25665	408898
5906	25671	408921
5907	25676	408931
5908	25683	408959
5909	25687	408965
5910	25693	408974
5911	25699	409006
5912	25705	409018
5913	25710	409025
5914	25715	409034
5915	25720	409039
5916	25725	409044
5917	25730	409057
5918	25735	409062
5919	25740	409057
5920	25744	409062
5921	25750	409071
5922	25754	409071
5923	25759	409066
5924	25764	409071
5925	25768	409069
5926	25773	409068
5927	25777	409065
5928	25781	409060
5929	25786	409059
5930	25790	409046
5931	25795	409050
5932	25799	409046
5933	25803	409034
5934	25807	409025
5935	25811	409015
5936	25815	409008
5937	25819	409004
5938	25824	408999
5939	25828	408997
5940	25833	408994
5941	25837	408992
5942	25842	408990
5943	25846	408990
5944	25850	408984
5945	25854	408974
5946	25859	408976
5947	25864	408978
5948	25868	408970
5949	25872	408957
5950	25876	408950
5951	25880	408940
5952	25884	408930
5953	25888	408922
5954	25893	408925
5955	25897	408915
5956	25901	408905
5957	25905	408892
5958	25909	408888
5959	25913	408878
5960	25917	408867
5961	25921	408854
5962	25925	408847
5963	25929	408844
5964	25934	408835
5965	25938	408828
5966	25942	408826
5967	25946	408820
5968	25950	408811
5969	25955	408813
5970	25960	408809
5971	25964	408801
5972	25968	408793
5973	25973	408796
5974	25978	408803
5975	25982	408796
5976	25986	408794
5977	25991	408796
5978	25995	408787
5979	26000	408791
5980	26004	408785
5981	26009	408786
5982	26013	408778
5983	26017	408771
5984	26022	408772
5985	26027	408771
5986	26031	408768
5987	26035	408766
5988	26041	408773
5989	26045	408773
5990	26049	408765
5991	26055	408775
5992	26059	408775
5993	26063	408768
5994	26068	408767
5995	26073	408775
5996	26077	408768
5997	26082	408764
5998	26087	408773
5999	26091	408771
6000	26096	408767
6001	26100	408764
6002	26105	408769
6003	26109	408765
6004	26114	408760
6005	26118	408758
6006	26123	408762
6007	26127	408754
6008	26131	408747
6009	26136	408753
6010	26141	408755
6011	26145	408747
6012	26150	408749
6013	26155	408751
6014	26159	408742
6015	26163	408739
6016	26169	408749
6017	26173	408746
6018	26177	408735
6019	26181	408729
6020	26185	408722
6021	26190	408715
6022	26194	408707
6023	26198	408699
6024	26202	408690
6025	26206	408683
6026	26210	408675
6027	26214	408671
6028	26219	408668
6029	26223	408663
6030	26227	408657
6031	26232	408658
6032	26236	408652
6033	26240	408643
6034	26245	408636
6035	26249	408631
6036	26253	408624
6037	26257	408615
6038	26261	408606
6039	26266	408604
6040	26270	408598
6041	26274	408591
6042	26279	408588
6043	26283	408587
6044	26288	408588
6045	26292	408577
6046	26296	408569
6047	26300	408562
6048	26304	408553
6049	26308	408542
6050	26313	408543
6051	26317	408537
6052	26321	408531
6053	26325	408524
6054	26330	408525
6055	26334	408518
6056	26338	408510
6057	26342	408502
6058	26347	408499
6059	26351	408489
6060	26355	408484
6061	26359	408475
6062	26363	408469
6063	26368	408464
6064	26372	408458
6065	26376	408454
6066	26381	408455
6067	26386	408453
6068	26390	408446
6069	26394	408444
6070	26399	408445
6071	26403	408441
6072	26407	408433
6073	26412	408438
6074	26417	408436
6075	26421	408426
6076	26426	408442
6077	26431	408442
6078	26435	408430
6079	26440	408429
6080	26445	408445
6081	26450	408440
6082	26454	408436
6083	26459	408437
6084	26463	408436
6085	26468	408436
6086	26472	408433
6087	26477	408443
6088	26482	408447
6089	26486	408439
6090	26491	408439
6091	26495	408434
6092	26499	408421
6093	26503	408412
6094	26508	408417
6095	26513	408412
6096	26517	408407
6097	26521	408403
6098	26526	408402
6099	26530	408396
6100	26534	408388
6101	26539	408389
6102	26544	408390
6103	26548	408385
6104	26552	408372
6105	26557	408376
6106	26561	408379
6107	26566	408372
6108	26570	408370
6109	26576	408389
6110	26581	408394
6111	26586	408403
6112	26592	408424
6113	26597	408423
6114	26601	408423
6115	26607	408441
6116	26612	408447
6117	26617	408448
6118	26623	408475
6119	26628	408475
6120	26632	408475
6121	26638	408486
6122	26643	408491
6123	26647	408490
6124	26653	408498
6125	26658	408504
6126	26662	408501
6127	26667	408507
6128	26672	408515
6129	26677	408513
6130	26681	408511
6131	26686	408517
6132	26691	408521
6133	26695	408514
6134	26701	408527
6135	26705	408523
6136	26709	408517
6137	26714	408513
6138	26719	408518
6139	26723	408513
6140	26727	408506
6141	26731	408497
6142	26736	408505
6143	26741	408503
6144	26745	408500
6145	26750	408506
6146	26756	408513
6147	26760	408509
6148	26764	408505
6149	26770	408514
6150	26774	408508
6151	26778	408499
6152	26783	408502
6153	26788	408510
6154	26792	408503
6155	26797	408503
6156	26801	408506
6157	26805	408495
6158	26810	408488
6159	26814	408487
6160	26819	408488
6161	26823	408486
6162	26828	408480
6163	26832	408484
6164	26837	408479
6165	26841	408472
6166	26845	408462
6167	26849	408456
6168	26853	408445
6169	26857	408434
6170	26861	408429
6171	26866	408429
6172	26870	408418
6173	26874	408404
6174	26878	408402
6175	26883	408402
6176	26887	408404
6177	26891	408394
6178	26895	408383
6179	26900	408379
6180	26904	408369
6181	26908	408359
6182	26912	408360
6183	26916	408348
6184	26920	408341
6185	26924	408326
6186	26929	408323
6187	26933	408312
6188	26937	408303
6189	26940	408293
6190	26945	408290
6191	26949	408285
6192	26953	408275
6193	26957	408264
6194	26962	408268
6195	26967	408269
6196	26971	408264
6197	26975	408256
6198	26979	408248
6199	26983	408240
6200	26987	408232
6201	26992	408229
6202	26997	408232
6203	27001	408228
6204	27005	408221
6205	27010	408221
6206	27014	408216
6207	27019	408211
6208	27024	408222
6209	27029	408226
6210	27033	408224
6211	27038	408221
6212	27043	408233
6213	27048	408229
6214	27052	408230
6215	27058	408241
6216	27064	408272
6217	27070	408285
6218	27076	408300
6219	27080	408304
6220	27084	408293
6221	27089	408299
6222	27095	408306
6223	27099	408303
6224	27103	408289
6225	27109	408308
6226	27114	408315
6227	27119	408323
6228	27125	408353
6229	27130	408355
6230	27135	408362
6231	27141	408379
6232	27146	408378
